imdbID,movieTitle,sceneAddress,sceneDescription,sceneLat,sceneLon
tt0143145,The World Is Not Enough (1999),"East End, London, England, UK",opening sequence,51.4581905,-0.1840181
tt0143145,The World Is Not Enough (1999),"Eilean Donan Castle, Kyle of Lochalsh, Highland, Scotland, UK",Castle Thane headquarters of Mi6,57.2738957,-5.5161585
tt0143145,The World Is Not Enough (1999),"Glengall Bridge, Isle of Dogs, London, England, UK",opening sequence,51.4956523,-0.0124041
tt0143145,The World Is Not Enough (1999),"Hankley Common, Elstead, Surrey, England, UK",action sequences including pipeline explosion,51.164095,-0.7324644
tt0143145,The World Is Not Enough (1999),"Highland, Scotland, UK",Castle Thane - headquarters of Mi6,57.4595749,-4.2263955
tt0143145,The World Is Not Enough (1999),"Loch Duich, Lochalsh, Highland, Scotland, UK",Castle Thane - headquarters of Mi6,57.2826065,-5.7143293
tt0143145,The World Is Not Enough (1999),"Lochalsh, Highland, Scotland, UK",Castle Thane - headquarters of Mi6,57.2826065,-5.7143293
tt0143145,The World Is Not Enough (1999),"Luton Hoo Estate, Luton, Bedfordshire, England, UK",interiors: Zukovsky's casino office and Elektra's Villa Entrance Hall,51.8479276,-0.4024273
tt0143145,The World Is Not Enough (1999),"Millwall, London, England, UK",opening sequence,51.49767,-0.020534
tt0143145,The World Is Not Enough (1999),"Paddock Tank, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio Caviar Factory Set,51.5474923,-0.5346549
tt0143145,The World Is Not Enough (1999),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0143145,The World Is Not Enough (1999),"SIS Headquarters - 85 Albert Embankment, Vauxhall, London, England, UK",MI6/M's Office,51.4871871,-0.1244856
tt0143145,The World Is Not Enough (1999),"Swindon, Wiltshire, England, UK",oil refinery,51.5557739,-1.7797176
tt0143145,The World Is Not Enough (1999),"Groundwell, Swindon, Wiltshire, England, UK",oil refinery,51.5590765,-1.7755131
tt0143145,The World Is Not Enough (1999),"River Thames, London, England, UK",opening sequence - boat chase,51.5744843,-0.6100188
tt0056704,The Wrong Arm of the Law (1963),"Tilehouse Lane, Denham, Buckinghamshire, England, UK", police and IPO Mob drive from level crossing to airfield,51.5870943,-0.508993
tt0056704,The Wrong Arm of the Law (1963),"Beaconsfield Studios, Beaconsfield, Buckinghamshire, England, UK", England,51.604742,-0.6384193
tt0056704,The Wrong Arm of the Law (1963),"Battersea Fun Fair, Battersea Park, Battersea, London, England, UK",meeting between Pearly Gates' gang and the police,51.4791075,-0.1564981
tt0056704,The Wrong Arm of the Law (1963),"Denham Aerodrome, Marish Lane, Denham, Buckinghamshire, England, UK",airfield where IPO Mob rob Pearly Gates and Inspector Parker,51.5913833,-0.5143961
tt0056704,The Wrong Arm of the Law (1963),"Station Road, Beaconsfield, Buckinghamshire, England, UK",first bank robbery: IPO mob divert robbers' car down a side road as the flee from the bank,51.6082641,-0.6426898
tt0061204,The Wrong Box (1966),"Royal Crescent, Bath, Somerset, England, UK",Finsbury residences,51.3872836,-2.3683208
tt0061204,The Wrong Box (1966),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0120902,The X Files (1998),"Queen Alexandra's House, Kensington Gore, South Kensington, London, England, UK",exterior of the Syndicate's London meeting place,51.5006091,-0.1785701
tt0120902,The X Files (1998),"Royal Albert Hall, South Kensington, London, England, UK",seen in background outside the Syndicate's London meeting place,51.5009088,-0.177366
tt0480025,This Is England (2006),"Church Square, Lenton, Nottingham, Nottinghamshire, England, UK", cafe,52.9489878,-1.1713891
tt0480025,This Is England (2006),"The Jolly Sailor Inn, Hagnaby Lock, Stickney, Boston, Lincolnshire, England, UK",White nationalist meeting,53.1195109,0.0012779
tt0480025,This Is England (2006),"Wilsthorpe School, Long Eaton, Derbyshire, UK",School Fight Scene,52.9035347,-1.2912435
tt0480025,This Is England (2006),"Cleethorpes, Lincolnshire, England, UK",ending credits,53.557378,-0.029435
tt0480025,This Is England (2006),"Grimsby Docks, Grimsby, Lincolnshire, England, UK",docks,53.57434,-0.07562
tt0480025,This Is England (2006),"RAF Newton, Nottingham, Nottinghamshire, England, UK",abandoned houses,52.9663889,-0.9894444
tt0480025,This Is England (2006),"Ewe Lamb Lane, Nottingham, Nottinghamshire, England, UK",Shop,52.9365601,-1.2581422
tt0480025,This Is England (2006),"Limmen Gardens, Nottingham, Nottinghamshire, England, UK",Shaun's house,52.9602086,-1.1344872
tt1981115,Thor: The Dark World (2013),"Blythe House, 23 Blythe Road, West Kensington, London, England, UK",Police Station,51.4964189,-0.2146747
tt1981115,Thor: The Dark World (2013),"OXO Tower, South Bank, Lambeth, London, England, UK",Restaurant date scene,51.5084128,-0.1084843
tt1981115,Thor: The Dark World (2013),"Ironmonger Lane, London, England, UK",Natalie Portman drives down narrow London street,51.5144104,-0.0918089
tt0059800,Thunderball (1965),"Silverstone Racetrack, Northamptonshire, England, UK", Lippe & Volpe,52.0784146,-1.017131
tt0059800,Thunderball (1965),"Beaconsfield, Buckinghamshire, England, UK",Derval's home,51.602396,-0.6442409
tt0059800,Thunderball (1965),"Chalfont Park House, Chalfont Park, Buckinghamshire, England, UK",Shrublands health clinic - converted hotel,51.5956524,-0.5455157
tt0059800,Thunderball (1965),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0059800,Thunderball (1965),"Royal Saracen's Head, London End, Beaconsfield, Buckinghamshire, England, UK",car arriving at pilot's hotel,51.601579,-0.636184
tt0032699,To Hell with Hitler (1940),"Ealing Studios, Ealing, London, England, UK",studio studio: produced at as A British Picture made at also,51.50851,-0.3068
tt0120347,Tomorrow Never Dies (1997),"RAF Lakenheath, Suffolk, England, UK", South China Sea - James Bond meets Jack Wade,52.4054439,0.5619765
tt0120347,Tomorrow Never Dies (1997),"IBM Building, New Square, Bedfont Lakes, Feltham, Middlesex, England, UK",Cocktail Party,51.4468229,-0.4474595
tt0120347,Tomorrow Never Dies (1997),"Oxford, Oxfordshire, England, UK",language tutor scene,51.7520209,-1.2577263
tt0120347,Tomorrow Never Dies (1997),"Stoke Park House, Park Road, Stoke Poges, Buckinghamshire, England, UK",Interior of Hotel that James Bond stays at in Hamburg,51.5346796,-0.6027663
tt0120347,Tomorrow Never Dies (1997),"Albert R. Broccoli 007 Stage, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio interiors: Elliot Carver's stealth boat HMS Devonshire - underwater wreck,51.5480318,-0.5349938
tt0120347,Tomorrow Never Dies (1997),"Brasenose College, Brasenose Lane, Oxford, Oxfordshire, England, UK",exterior of language tutor's room,51.7527888,-1.2551934
tt0120347,Tomorrow Never Dies (1997),"Brent Cross Shopping Centre, Hendon, London, England, UK",Level Four Hamburg Hotel Car Park Car park car chase,51.5765384,-0.223805
tt0120347,Tomorrow Never Dies (1997),"HMS Dryad, Portsmouth, Hampshire, England, UK",interiors UK Navy Vessels Type 23 Frigates,50.8725459,-1.1092124
tt0120347,Tomorrow Never Dies (1997),"Inland Revenue Offices, Somerset House, Strand, London, England, UK",MI6 HQ/Ministry of Defence,51.511059,-0.117148
tt0120347,Tomorrow Never Dies (1997),"London Wall, London, England, UK",M gives Bond his mission in Daimler car,51.5175095,-0.0902718
tt0120347,Tomorrow Never Dies (1997),"Mansion House, Cheapside, London, England, UK",M gives Bond his mission in Daimler car,51.513007,-0.089509
tt0120347,Tomorrow Never Dies (1997),"Museum of London, London Wall, London, England, UK",M gives Bond his mission in Daimler car,51.5176183,-0.0967782
tt0120347,Tomorrow Never Dies (1997),"Naval Dockyard, Portsmouth, Hampshire, England, UK",HMS Westminster,50.800531,-1.1094659
tt0120347,Tomorrow Never Dies (1997),"New College, Holywell Street, Oxford, Oxfordshire, England, UK",exterior of language tutor's room,51.7541514,-1.2525278
tt0120347,Tomorrow Never Dies (1997),"Oxford University, Oxford, Oxfordshire, England, UK",Language Tutor Scene,51.7548164,-1.2543668
tt0120347,Tomorrow Never Dies (1997),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0120347,Tomorrow Never Dies (1997),"Somerset House, Strand, London, England, UK",Exterior MI6 HQ / Ministry of Defence,51.511059,-0.117148
tt0120347,Tomorrow Never Dies (1997),"Stowe Landscape Gardens, Stowe School, Buckingham, Buckinghamshire, England, UK",funeral scene,52.028053,-1.0155701
tt0151568,Topsy-Turvy (1999),"Richmond Theatre, The Green, Richmond, Surrey, England, UK",Savoy Theatre,51.462149,-0.3039493
tt0151568,Topsy-Turvy (1999),"Three Mills Studios, Three Mill Lane, Bow, London, England, UK",studio,51.5273218,-0.0057273
tt0117951,Trainspotting (1996),"78A Talgarth Road, West Kensington, London, England, UK",property that Mark shows to a couple and later lets Begbie and Sick Boy stay in,51.4911638,-0.220121
tt0117951,Trainspotting (1996),"Cafe D'Jaconelli - 570 Maryhill Road, North Kelvinside, Glasgow, Strathclyde, Scotland, UK",interview Spud shares a milkshake with Renton before his job interview,55.880422,-4.272791
tt0117951,Trainspotting (1996),"Calton Road, Edinburgh, Scotland, UK",opening scene - Renton nearly gets hit by a car,55.9527332,-3.180857
tt0117951,Trainspotting (1996),"Rouken Glen Park, Thornliebank, Glasgow, Strathclyde, Scotland, UK",Renton and Sick Boy shoot skinhead's dog with air rifle,55.7950683,-4.3157387
tt0117951,Trainspotting (1996),"Waterloo Bridge, River Thames, London, England, UK",Renton walks along this at the end of the film,51.5085988,-0.1168561
tt0117951,Trainspotting (1996),"George Hotel - 235 Buchanan Street, Glasgow, Strathclyde, Scotland, UK",interiors: London hotel room where drug deal takes place,55.8621672,-4.2528826
tt0117951,Trainspotting (1996),"Hanover Street, Edinburgh, Scotland, UK",Renton and Spud run away from the store detectives,55.9534668,-3.197216
tt0117951,Trainspotting (1996),"Jordanhill School - 45 Chamberlain Road, Jordanhill, Glasgow, Strathclyde, Scotland, UK",Diane's school,55.8833558,-4.3332212
tt0117951,Trainspotting (1996),"NatWest Tower, Old Broad Street, London, England, UK",London montage,51.5152009,-0.0837559
tt0117951,Trainspotting (1996),"Possilpark, Glasgow, Strathclyde, Scotland, UK",Swanney puts Renton into a taxi after he overdoses,55.8628285,-4.2428535
tt0117951,Trainspotting (1996),"Princes Street, Edinburgh, Scotland, UK",first shot of the film - Renton and Spud run away from the store detectives,55.9517733,-3.1983547
tt0117951,Trainspotting (1996),"Big Ben, Houses of Parliament, Westminster, London, England, UK",London montage,51.5007292,-0.1246254
tt0117951,Trainspotting (1996),"Carnaby Street, Soho, London, England, UK",street sign appears during London montage,51.513221,-0.1389036
tt0117951,Trainspotting (1996),"Oxford Street, London, England, UK",street sign appears during London montage,51.5149566,-0.1445616
tt0117951,Trainspotting (1996),"Piccadilly Circus, Piccadilly, London, England, UK",street sign appears during London montage,51.5100913,-0.1345676
tt0117951,Trainspotting (1996),"Regent Street, London, England, UK",street sign appears during London montage,51.5120431,-0.1396347
tt0117951,Trainspotting (1996),"St. Paul's Cathedral, Ludgate Hill, London, England, UK",London montage,51.5138453,-0.0983506
tt0117951,Trainspotting (1996),"Tower Bridge, London, England, UK",London montage,51.5041646,-0.0762572
tt0117951,Trainspotting (1996),"Tower of London, Whitechapel, London, England, UK",London montage,51.5148198,-0.0650534
tt0117951,Trainspotting (1996),"Trafalgar Square, St James's, London, England, UK",London montage,51.508039,-0.128069
tt0117951,Trainspotting (1996),"Wellington Arch, London, England, UK",bus passes this when they arrive in London to do their drug deal,51.5025925,-0.1508545
tt0117951,Trainspotting (1996),"The Firhill Complex - Hopehill Road, Glasgow, Strathclyde, Scotland, UK",opening scene - football game,55.8769826,-4.2686283
tt0043067,Treasure Island (1950),"Devon, England, UK",sea cliffs,50.7155591,-3.530875
tt0043067,Treasure Island (1950),"Bristol, England, UK",wharf scene,51.454513,-2.58791
tt0043067,Treasure Island (1950),"Falmouth, Cornwall, England, UK",wharf scene,50.152571,-5.06627
tt0043067,Treasure Island (1950),"Denham Studios, Denham, Buckinghamshire, England, UK",studio,51.5522478,-0.4856777
tt0434409,V for Vendetta (2005),"Singers' Club, George IV Public House, Portugal Street, Westminster, London, England, UK",Natalie Portman walks along Portugal Street with this building in the background. Within the London School of Economics.,51.5146779,-0.1168262
tt0067924,Vampire Circus (1972),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0241025,Vanity Fair (2004),"Holburne Museum of Art, Bath, Somerset, England, UK",Lord Steyne's residence,51.3857426,-2.35091
tt0241025,Vanity Fair (2004),"Wrotham Park, Barnet, Hertfordshire, England, UK",Gaunt House interiors,51.6772904,-0.1966039
tt0241025,Vanity Fair (2004),"Great Pulteney Street, Bath, Somerset, England, UK",street when Rebecca first arrives in London,51.384598,-2.3538756
tt0066561,When Dinosaurs Ruled the Earth (1970),"Bray Studios, Down Place, Oakley Green, Berkshire, England, UK",special effects,51.4928221,-0.6760417
tt0065207,Where Eagles Dare (1968),"Borehamwood Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6580868,-0.269287
tt0166064,Who Wants to Be a Millionaire (TV Series 1998–2014),"Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6581399,-0.2692358
tt0120514,Wilde (1997),"Stone Buildings, Lincolns Inn, London, England, UK",crowd of lawyers walking scene,51.5176623,-0.1139584
tt0120514,Wilde (1997),"Physical Energy statue, Hyde Park, London, England, UK",Oscar Wilde and Ada Leverson walk in Hyde Park,51.5067651,-0.1783039
tt0120514,Wilde (1997),"Palace Theatre, Shaftesbury Ave, Soho, London, England, UK",as St James's Theatre,51.5131455,-0.1298068
tt0120514,Wilde (1997),"2 South Audley Street, Mayfair, London, England, UK",as the Cadogan Hotel,51.5071814,-0.1507007
tt0096446,Willow (1988),"Snowdonia, Gwynedd, Wales, UK",Nockmaar castle exterior scenes,52.8525184,-3.9371904
tt0096446,Willow (1988),"Cannon Elstree Studios, Borehamwood, Hertfordshire, England, UK",studio,51.6399365,-0.3077674
tt0096446,Willow (1988),"Black Park, Iver Heath, Buckinghamshire, England, UK",cart chase sequence,51.5395974,-0.5503115
tt0096446,Willow (1988),"Brocket Hall, Lemsford, Welwyn Garden City, Hertfordshire, England, UK",Nelwyn Valley scenes,51.8027648,-0.2404989
tt0096454,Without a Clue (1988),"Shepperton Studios, Shepperton, Surrey, England, UK",studio,51.4066417,-0.4643616
tt0096454,Without a Clue (1988),"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",studio,51.5474923,-0.5346549
tt0816711,World War Z (2013),"George Square, Glasgow, Strathyclyde, Scotland, UK",as Philadelphia,55.861152,-4.2501962
tt0816711,World War Z (2013),"Grangemouth, Scotland, UK",Lane driving out of Philadelphia,56.0097152,-3.7227698
tt0816711,World War Z (2013),"Lulworth Cove, Dorset, England, UK",beach scenes,50.6182125,-2.2470177
tt0816711,World War Z (2013),"Lulworth Cove, Weymouth, Dorset, England, UK",Gerry Lane in speedboat scene and running up the beach into the arms of his family,50.6182125,-2.2470177
tt0816711,World War Z (2013),"Cochrane Street, Glasgow, Strathclyde, Scotland, UK",Lane's car stuck in traffic,55.8602115,-4.2424439
tt0816711,World War Z (2013),"Discovery Park, Sandwich, Kent, England, UK",WHO laboratory,51.285741,1.34164
tt0816711,World War Z (2013),"Heygate Estate, Southwark, London, England, UK",Newark street scenes,51.4924378,-0.0958377
